-3.0		8.0
-2.92		7.526399999999999
-2.84		7.0656
-2.76		6.617599999999999
-2.68		6.182400000000001
-2.6		5.760000000000001
-2.52		5.3504000000000005
-2.44		4.9536
-2.36		4.569599999999999
-2.2800000000000002		4.198400000000001
-2.2		3.8400000000000007
-2.12		3.4944000000000006
-2.04		3.1616
-1.96		2.8415999999999997
-1.88		2.5343999999999998
-1.8		2.24
-1.72		1.9583999999999997
-1.64		1.6895999999999995
-1.56		1.4336000000000002
-1.48		1.1904
-1.4		0.9599999999999997
-1.32		0.7424000000000002
-1.24		0.5376000000000001
-1.16		0.3455999999999999
-1.08		0.1664000000000001
-1.0		0.0
-0.9199999999999999		-0.15360000000000018
-0.8399999999999999		-0.2944000000000002
-0.7599999999999998		-0.42240000000000033
-0.6800000000000002		-0.5375999999999999
-0.6000000000000001		-0.6399999999999999
-0.52		-0.7296
-0.43999999999999995		-0.8064
-0.3599999999999999		-0.8704000000000001
-0.2799999999999998		-0.9216000000000001
-0.19999999999999973		-0.9600000000000001
-0.1200000000000001		-0.9855999999999999
-0.040000000000000036		-0.9984
0.040000000000000036		-0.9984
0.1200000000000001		-0.9855999999999999
0.20000000000000018		-0.96
0.28000000000000025		-0.9215999999999999
0.3599999999999999		-0.8704000000000001
0.43999999999999995		-0.8064
0.52		-0.7296
0.6000000000000001		-0.6399999999999999
0.6800000000000002		-0.5375999999999999
0.7600000000000002		-0.42239999999999966
0.8399999999999999		-0.2944000000000002
0.9199999999999999		-0.15360000000000018
1.0		0.0
1.08		0.1664000000000001
1.1600000000000001		0.34560000000000035
1.2400000000000002		0.5376000000000005
1.3200000000000003		0.7424000000000008
1.4000000000000004		0.9600000000000011
1.4800000000000004		1.1904000000000012
1.5600000000000005		1.4336000000000015
1.6399999999999997		1.689599999999999
1.7199999999999998		1.9583999999999993
1.7999999999999998		2.2399999999999993
1.88		2.5343999999999998
1.96		2.8415999999999997
2.04		3.1616
2.12		3.4944000000000006
2.2		3.8400000000000007
2.2800000000000002		4.198400000000001
2.3600000000000003		4.569600000000001
2.4400000000000004		4.953600000000002
2.5200000000000005		5.350400000000002
2.6000000000000005		5.7600000000000025
2.6799999999999997		6.182399999999999
2.76		6.617599999999999
2.84		7.0656
2.92		7.526399999999999
3.0		8.0
3.08		8.4864
3.16		8.985600000000002
3.24		9.497600000000002
3.3200000000000003		10.022400000000001
3.4000000000000004		10.560000000000002
3.4800000000000004		11.110400000000004
3.5600000000000005		11.673600000000004
3.6400000000000006		12.249600000000004
3.7199999999999998		12.838399999999998
3.8		13.44
3.88		14.0544
3.96		14.6816
4.04		15.3216
4.12		15.9744
4.2		16.64
4.28		17.3184
4.36		18.009600000000002
4.44		18.713600000000003
4.5200000000000005		19.430400000000006
4.6000000000000005		20.160000000000004
4.68		20.902399999999997
4.76		21.6576
4.84		22.4256
4.92		23.2064
5.0		24.0
